target_id	tpm01	tpm02	tpm03	tpm04	tpm05	tpm06	tpm07	tpm08	tpm09	tpm10	tpm11	tpm12	tpm13	tpm14	tpm15
KWMTBOMO10424.mrna1	22.9595	11.8929	15.9912	37.7133	14.8525	27.5029	15.0714	29.4984	3.5109	3.87407	1.41262	38.8574	29.085	24.9175	31.3101
KWMTBOMO15274.mrna1	10.5927	32.7443	35.467	25.6326	18.7915	26.7852	21.994	6.16608	15.2834	17.6857	16.9872	33.2017	33.1028	25.0594	22.9569
KWMTBOMO11519.mrna1	21.0807	11.5141	24.8122	45.1027	33.9868	22.9507	32.5429	114.898	0.502498	0.367122	1.00495	31.3873	15.5863	11.2316	26.4535
KWMTBOMO07936.mrna1	11.7391	21.5407	23.8744	16.665	21.7326	18.6089	11.29	8.63552	38.1852	42.5605	44.2223	22.9244	28.7557	27.2113	28.384
KWMTBOMO02326.mrna1	34.7495	25.195	19.1131	40.2754	18.9848	35.831	40.2912	19.6192	3.39273	3.61182	3.51531	36.9788	22.9168	18.3648	23.3142
KWMTBOMO10723.mrna1	10.149	23.6046	17.6185	29.4579	25.11	22.8381	28.4041	5.85812	34.7755	34.7563	32.659	14.2151	19.2599	14.5525	19.5615
KWMTBOMO09192.mrna1	20.0823	13.4402	13.5842	23.2574	23.2989	20.3505	15.9623	23.9157	21.0195	22.8332	22.1841	34.7891	27.5066	24.4876	27.4951
KWMTBOMO06399.mrna1	22.5559	20.7784	45.6985	48.5775	36.4295	28.1474	29.6959	13.8249	0	0	1.59056	44.6209	24.5838	22.7949	22.5149
KWMTBOMO02637.mrna1	19.7452	65.023	46.5003	0	0	26.6852	0.00171726	4.0672	22.2072	22.7196	22.6526	102.986	129.159	100.111	99.2445
KWMTBOMO15768.mrna1	21.5344	12.8182	27.369	47.0842	40.7672	31.3853	21.8397	29.5196	4.04744	3.65291	4.13674	38.996	22.7156	22.0354	27.1602
KWMTBOMO06083.mrna1	27.0235	30.9665	27.3992	28.4503	31.3585	22.6963	42.9484	11.4055	2.14976	1.90944	2.27792	25.2899	13.8515	12.919	15.6054
KWMTBOMO13216.mrna1	51.2463	36.5135	0	31.8028	0.42965	32.4014	34.3573	36.7197	0	0	0	22.6927	19.7345	19.3804	36.2162
KWMTBOMO11788.mrna1	39.0593	36.1469	24.4874	20.3848	29.1419	22.6403	19.9056	13.9951	53.2754	52.7889	52.8635	5.40175	15.282	15.5009	11.3193
KWMTBOMO07687.mrna1	17.1939	11.9302	69.437	39.46	42.8104	38.6101	27.2335	23.6999	7.13035	6.19061	6.79709	45.9884	22.6223	19.2082	21.6754
KWMTBOMO06835.mrna1	12.0138	19.9308	38.8309	39.7869	40.7134	37.9742	22.62	10.9334	13.7659	14.164	12.9919	33.9167	30.3681	19.7067	23.187
KWMTBOMO10549.mrna1	10.6992	18.1593	13.2719	22.5926	12.1516	17.8143	14.0008	16.1497	38.9076	41.7899	41.1725	30.3902	30.8773	27.1927	26.4033
KWMTBOMO02785.mrna1	9.39778	19.5051	22.8202	22.4395	22.5337	23.2754	14.7287	11.7663	25.0595	27.1566	26.7011	28.8508	25.7007	22.565	20.9579
KWMTBOMO09676.mrna1	17.1566	19.8283	24.9734	24.2617	22.5383	20.593	23.4239	15.0679	15.046	13.9769	13.9279	29.2465	28.2321	26.2311	27.8372
KWMTBOMO01131.mrna1	82.6078	12.7902	27.5875	51.067	23.0199	47.8019	29.8751	36.5379	19.6809	18.9323	17.1668	14.1533	11.9311	16.9395	22.5271
KWMTBOMO03894.mrna1	29.8202	15.2386	8.97672	41.0532	22.7009	33.8573	15.7221	30.9568	0	0	0	26.8416	22.518	19.8908	25.6805
KWMTBOMO02005.mrna1	14.342	15.7998	20.3743	26.4975	17.9239	16.208	18.6609	16.6008	31.8643	28.8845	29.2674	34.0654	22.5954	22.5155	29.1286
KWMTBOMO05364.mrna1	72.1305	4.22891	1.37068	45.3428	7.2691	40.2074	24.8757	65.5217	0.122411	0.0388421	0.0793138	32.8176	20.9554	22.4785	37.9753
KWMTBOMO02076.mrna1	16.7685	26.4416	21.4891	26.7766	17.2557	20.7854	32.6212	26.6601	19.5412	19.0031	19.1164	36.4496	24.6462	22.4724	22.546
KWMTBOMO02344.mrna1	52.9221	22.4009	60.2255	71.5951	36.295	37.9698	101.328	19.3565	15.1191	13.2417	12.1055	58.8486	19.2828	17.416	18.5342
KWMTBOMO04515.mrna1	11.2671	25.4588	26.9152	33.9329	25.0012	20.7513	24.2151	11.8614	22.3449	21.2848	19.0664	33.1964	23.3112	18.5456	21.8794
KWMTBOMO10311.mrna1	16.4039	11.6485	36.6657	44.2045	58.1971	38.4107	25.3552	31.7457	2.21979	1.88702	1.90339	22.3402	18.8194	15.7112	36.2358
KWMTBOMO09234.mrna1	17.7873	33.4926	30.5018	32.1911	31.4267	24.3517	20.6224	7.1812	22.1189	23.0804	22.3234	25.024	14.4329	19.7741	18.3455
KWMTBOMO12865.mrna1	45.6295	1.20165	0.0572376	50.1078	2.28257	37.8902	19.463	37.6344	0	0	0	22.3208	29.3012	27.0088	40.1739
KWMTBOMO08228.mrna1	22.2644	21.5638	57.8638	44.457	42.2841	39.3853	44.4727	19.9383	18.6827	18.8355	18.1388	27.6424	19.1323	18.6197	22.5994
KWMTBOMO03874.mrna1	14.871	18.7075	54.0856	41.8465	48.0026	34.2585	21.1974	18.1749	24.2183	23.1621	22.2457	34.2169	20.9322	15.4393	21.1173
KWMTBOMO02844.mrna1	10.7122	18.5377	35.0284	27.6834	29.3628	22.2067	23.8679	13.2747	6.95758	6.41728	6.53969	31.2633	22.1984	15.9082	23.4004
KWMTBOMO16335.mrna1	19.5155	27.4353	19.8996	23.5508	20.7746	22.1891	15.211	13.4001	21.0202	24.322	17.4818	28.7077	34.1319	38.3518	29.227
KWMTBOMO09180.mrna1	7.06197	14.6351	22.5154	22.1878	20.3069	16.9975	14.055	8.04834	31.8643	28.8352	30.897	24.9775	22.856	20.3786	22.3197
KWMTBOMO12673.mrna1	16.5467	30.4874	27.8144	30.7114	22.9183	21.6444	26.2246	21.1075	1.0715	0.98313	0.82603	36.9712	22.1735	20.4162	24.5123
KWMTBOMO08792.mrna1	13.457	20.0912	22.1152	29.2454	22.3101	23.494	16.5587	24.3133	18.2147	18.3648	20.4841	30.7225	25.472	20.687	26.0753
KWMTBOMO02789.mrna1	22.1148	12.6867	35.2917	35.4333	16.2878	10.3657	20.7017	51.3235	70.6448	69.6927	75.0313	25.3132	2.30236	1.68526	3.10783
KWMTBOMO03251.mrna1	21.2343	13.2328	14.6506	30.237	13.8011	32.3115	14.0951	22.0907	20.1008	22.6912	20.8086	48.2278	35.2029	35.6839	42.589
KWMTBOMO00861.mrna1	17.2159	10.1705	15.7689	49.8575	25.8051	33.3638	22.0847	8.45471	15.4984	13.096	14.0219	39.831	37.3966	38.4335	48.8314
KWMTBOMO03526.mrna1	1.40694	2160.13	34.9629	22.0263	84.4631	6.11027	45.2093	0.928226	11.4968	22.2442	31.3134	7.22824	71.3264	4.54066	8.61574
KWMTBOMO02090.mrna1	12.6976	19.4593	10.9886	22.0246	14.2705	18.1224	12.6729	12.7894	26.2976	25.7802	27.2619	33.2031	25.2925	27.2489	29.3886
KWMTBOMO04607.mrna1	18.4573	15.8095	12.4809	15.3938	9.02117	22.4793	13.7972	51.5752	21.6535	21.9915	23.554	48.0146	45.1896	47.6183	43.0836
KWMTBOMO13903.mrna1	21.8603	18.5447	18.3916	47.6894	27.5632	39.4423	34.1185	33.0198	4.22283	4.0206	3.83992	31.6346	21.8566	20.6259	27.7593
KWMTBOMO12029.mrna1	8.0444	14.6711	105.641	99.8785	273.106	325.294	346.905	16.5204	0	0.102715	0.203453	0.543991	51.5735	21.8597	240.727
KWMTBOMO06226.mrna1	28.5723	11.9237	1.38794	33.6343	7.49025	30.5889	19.8959	31.0994	0	0.123057	0.0628644	29.8562	21.8284	22.826	36.8657
KWMTBOMO04673.mrna1	20.0038	20.7234	18.7115	33.7615	21.8196	26.5157	28.8891	18.4781	3.93676	3.21748	3.59894	33.9237	33.6758	25.51	30.136
KWMTBOMO09978.mrna1	13.7072	18.0164	28.3661	27.8136	21.7957	26.0772	16.5159	7.61383	10.2859	13.1671	10.982	35.309	26.9643	25.8856	28.3306
KWMTBOMO09131.mrna1	12.0136	17.2376	47.2736	22.8169	30.3762	13.6279	32.662	16.6208	17.883	16.9708	22.4924	35.1399	21.4752	21.7172	26.8552
KWMTBOMO07865.mrna1	10.2169	14.5258	18.2443	25.0235	16.6608	15.8259	23.3088	13.8769	45.7358	37.0505	41.9791	26.0931	21.7049	18.9728	26.3446
KWMTBOMO07047.mrna1	14.2604	23.6892	12.3406	37.5449	21.0456	23.5103	21.3985	13.2461	20.4553	21.601	24.2927	22.9168	26.8092	21.7036	24.9899
KWMTBOMO11160.mrna1	25.9729	21.7027	28.9519	45.9356	24.8666	33.9761	22.5691	17.7346	2.23902	2.32934	2.47708	44.4729	21.5304	17.4855	21.4794
KWMTBOMO10186.mrna1	14.11	18.5107	24.5011	24.3706	26.0477	21.7002	22.9835	10.384	3.66955	3.511	2.8772	24.0501	22.7354	17.9353	27.3293
KWMTBOMO03245.mrna1	25.1771	18.5547	28.0815	39.0482	27.951	21.6715	50.4477	14.937	0.650814	0.630703	0.83289	35.8503	19.7098	17.7946	21.7463
KWMTBOMO04644.mrna1	2671.61	1032.59	0	0	0	0.00029727	5757.76	0	5745.57	6150.24	5870.12	216.362	0.114655	1.12189	21.6711
KWMTBOMO08770.mrna1	14.7881	18.5248	15.4102	16.7936	18.4905	12.2307	16.5397	21.6688	74.9565	71.2848	76.259	28.9803	31.9949	29.0525	35.956
KWMTBOMO03337.mrna1	79.0837	12.3971	31.4152	119.389	63.6058	90.2191	70.05	21.654	0	0.905916	0.328165	24.6865	12.3157	7.69082	19.419
KWMTBOMO09017.mrna1	21.6449	64.5339	30.0224	29.4439	27.5904	24.7018	24.1391	15.3185	1.27024	1.64112	0.893954	28.1053	17.0852	15.7462	18.9145
KWMTBOMO01840.mrna1	10.3774	23.6358	22.451	21.64	21.7159	20.1806	19.3275	6.73365	21.1145	18.8385	20.4203	29.7907	29.0294	25.0464	21.9653
KWMTBOMO05932.mrna1	20.8601	21.636	30.6772	21.5485	23.6982	20.2205	23.4052	13.7524	50.7325	48.9601	47.8035	23.4818	17.9778	21.3223	19.5262
KWMTBOMO08435.mrna1	13.0821	11.5126	22.1156	23.7469	24.9044	21.2145	25.573	13.4894	1.39904	1.64188	0.447794	22.7372	26.1354	21.6253	23.8989
KWMTBOMO16339.mrna1	15.2203	26.5151	31.7605	20.9275	21.613	23.2867	17.4928	15.5028	10.4337	8.87117	7.91595	34.1845	29.0371	27.5169	28.3771
KWMTBOMO05192.mrna1	9.65542	23.558	16.9814	14.9571	12.9844	12.2046	21.8232	12.7758	65.6308	59.4745	70.036	26.4047	21.6059	16.4527	24.5716
KWMTBOMO05974.mrna1	21.5767	3.32253	10.5106	17.3777	9.55318	12.8009	4.66221	23.6575	25.1525	43.8683	39.0136	34.5073	27.2887	20.542	26.2374
KWMTBOMO11256.mrna1	14.2071	13.4067	22.6861	20.5208	19.4955	14.0077	18.3895	24.5999	35.5639	31.8424	31.9332	35.6752	21.6226	19.0702	21.5655
KWMTBOMO04436.mrna1	19.1583	20.7599	34.0852	22.6588	26.2305	21.5524	20.3267	16.6849	3.39179	2.35246	3.01456	41.3122	40.2187	30.4952	36.2116
KWMTBOMO02646.mrna1	9.03005	14.1063	21.4855	24.1919	16.6629	25.2022	11.5474	31.4528	20.3802	16.1717	19.4993	50.4517	53.4719	49.8997	52.8299
KWMTBOMO02694.mrna1	23.3424	18.834	12.5437	26.2565	16.9918	25.5206	36.8156	17.1531	20.3971	19.4055	20.5887	30.7886	22.9894	21.4607	26.5618
KWMTBOMO03471.mrna1	22.7904	28.0734	34.5586	21.389	25.0723	19.1155	17.7761	10.8015	62.4904	45.3074	45.7094	5.98988	14.3272	8.42369	1.00887
KWMTBOMO13526.mrna1	33.999	56.1804	26.7339	25.754	12.2845	18.4189	17.2404	29.322	21.3615	23.2539	20.7295	51.1855	20.2489	14.8278	19.483
KWMTBOMO06557.mrna1	14.6824	29.2258	21.3886	24.8626	21.3368	16.6984	18.6332	18.5042	52.7037	51.3677	52.6308	25.0787	18.5332	15.3774	20.7835
KWMTBOMO14934.mrna1	10.5931	21.3381	21.3274	17.3603	22.7986	15.7062	22.602	18.4188	16.3749	16.3609	16.3406	32.165	31.0412	28.1726	31.2309
KWMTBOMO07217.mrna1	11.8811	27.8799	17.1145	20.7491	14.0809	19.5468	14.8974	7.95017	25.0092	30.4719	25.4839	21.5161	24.9031	21.2782	24.3381
KWMTBOMO02309.mrna1	24.4699	22.3936	26.5615	16.9315	21.2578	15.9677	19.0948	12.4586	159.326	153.959	131.263	30.7267	17.5003	18.7891	20.3248
KWMTBOMO02717.mrna1	36.2912	45.4116	18.5951	15.9591	21.2382	15.6986	25.3095	20.1603	69.5856	77.3584	79.8948	20.2186	21.5601	20.8885	19.7108
KWMTBOMO14781.mrna1	21.7433	19.5894	23.2253	40.9372	24.4927	21.2269	27.0207	39.7397	14.3295	12.9703	14.2141	31.704	15.5634	16.0424	17.7698
KWMTBOMO13727.mrna1	6.48002	16.5771	21.2149	21.7956	16.5288	16.3138	20.9832	10.7307	37.8792	38.6535	40.2029	27.9932	26.8373	20.3621	24.5366
KWMTBOMO04769.mrna1	30.5886	19.4922	21.7057	72.293	20.9285	37.5739	22.98	20.9427	0	0	0.663674	65.8575	21.2098	17.5689	22.7058
KWMTBOMO03926.mrna1	12.0788	16.9208	13.6207	17.5835	12.0681	21.1541	16.6061	14.2051	32.7672	30.539	30.0989	39.2534	36.9898	30.0547	32.3718
KWMTBOMO00735.mrna1	24.5145	23.9654	13.4831	27.2437	16.3897	21.138	36.4422	17.0438	0	0.653916	0.550429	22.63	19.0525	21.2442	21.6388
KWMTBOMO12089.mrna1	33.1846	21.2401	19.1342	26.576	26.2145	14.7185	29.8807	85.9526	3.32496	1.97337	2.81654	24.4063	15.6889	17.4519	21.0744
KWMTBOMO03234.mrna1	11.4096	23.2187	24.048	27.1246	21.0632	23.1661	26.3079	13.1701	5.58406	4.99185	5.40092	36.4769	21.4986	17.1042	19.2397
KWMTBOMO06628.mrna1	10.7395	23.5519	20.2701	49.7149	40.6999	32.0493	28.1883	6.90822	0	0	1.62981	27.6328	21.0539	20.4035	37.3836
KWMTBOMO09619.mrna1	11.4629	19.039	21.2268	19.1325	21.0468	22.6895	17.6425	9.29563	21.3108	22.5109	21.506	24.7628	22.0653	17.015	19.3683
KWMTBOMO08564.mrna1	15.2487	18.7313	21.0411	21.1603	20.0829	22.046	22.7747	10.6067	10.9547	12.0444	10.2405	24.4396	25.1307	25.2499	22.473
KWMTBOMO04339.mrna1	24.6995	8.7165	19.0912	21.0392	57.0689	32.613	42.0825	9.11728	1.34096	1.85125	1.12279	8.77709	23.1576	24.831	31.8869
KWMTBOMO05469.mrna1	21.0113	31.3646	95.6291	86.1923	58.6523	68.4355	40.7554	12.913	3.30171	2.77873	2.10581	55.0126	17.3204	11.8305	16.3501
KWMTBOMO07719.mrna1	19.3669	17.6993	18.6197	30.34	19.2222	21.9974	24.1377	20.9924	1.36319	1.37007	1.18736	33.5878	22.5467	21.8717	25.7763
KWMTBOMO05538.mrna1	12.5598	21.885	21.4782	27.7954	24.0308	24.5405	21.7458	7.78397	5.41033	6.70407	5.99369	20.9906	23.7923	19.3285	20.0826
KWMTBOMO02551.mrna1	18.3773	21.9007	10.4766	21.6944	18.2716	13.4157	44.4559	26.5538	51.1745	42.6858	46.6319	20.9488	14.1424	15.6212	20.2835
KWMTBOMO05770.mrna1	17.7645	12.6285	8.57647	26.7785	11.9985	20.9455	42.6211	34.0324	2.90609	5.0067	3.16004	40.3814	25.6828	27.9332	34.924
KWMTBOMO07848.mrna1	17.5499	28.2057	20.3887	29.7306	22.6062	29.5686	17.9265	12.1433	19.4641	20.0166	19.1395	28.0997	23.811	20.911	21.8555
KWMTBOMO08377.mrna1	29.6543	13.1759	11.3508	31.045	25.0108	20.8474	26.2899	46.9552	9.67024	10.1669	9.43394	25.478	14.4572	14.2779	21.3443
KWMTBOMO01352.mrna1	17.5934	14.1607	34.7526	19.8262	23.5598	19.936	20.8428	23.9491	33.5922	34.5555	33.4801	29.1181	20.5449	20.3913	19.0785
KWMTBOMO11512.mrna1	12.3168	20.8175	19.8131	14.2307	16.5408	19.4752	11.7281	10.8915	30.1044	33.1186	32.9286	32.5076	33.3461	32.4966	32.4117
KWMTBOMO05049.mrna1	10.2366	20.0474	30.3307	28.0758	32.8295	21.4732	16.8983	8.15553	40.4063	39.3022	37.4762	20.8118	17.88	15.3783	16.9086
KWMTBOMO02691.mrna1	13.2593	20.1438	43.1333	25.6901	29.2185	22.1822	20.798	8.91438	22.1222	21.9841	19.3457	23.2052	14.3214	10.4095	14.555
KWMTBOMO06126.mrna1	14.2594	28.7101	23.7312	27.7466	20.792	26.1981	19.8558	9.29774	15.2148	13.411	11.6376	31.4083	29.561	20.4536	23.7749
KWMTBOMO05077.mrna1	19.4234	16.4655	27.073	24.817	22.3231	15.1679	20.7682	15.1283	25.2566	26.1741	22.339	25.3108	18.6956	12.8356	20.4289
KWMTBOMO07058.mrna1	20.7541	32.3776	42.6533	42.4403	41.8224	20.6142	34.1548	36.4305	8.73566	7.78162	9.05502	48.9014	18.4116	14.9063	18.7062
KWMTBOMO01953.mrna1	13.0051	20.4345	15.3866	28.308	22.7754	25.426	17.1151	20.7529	15.3413	14.2122	13.9887	27.0041	20.7865	22.1807	26.0478
KWMTBOMO12237.mrna1	18.9086	31.4877	32.5895	43.8415	28.7249	30.3002	30.9267	6.78945	0.465113	0.375637	0	32.1111	20.6727	15.2471	18.5442
KWMTBOMO09034.mrna1	26.6065	3.58106	2.52122	20.1026	6.11479	21.5001	23.2659	20.6723	0	0.0383746	0.216415	36.6297	24.3946	22.0379	30.2027
KWMTBOMO02308.mrna1	31.8791	7.27105	0	31.3892	6.36887	25.8765	19.3389	34.417	0	0	0	30.4066	21.8223	20.6564	28.6135
KWMTBOMO10348.mrna1	36.3758	14.5951	7.4163	51.7736	35.2142	44.4988	54.5815	19.4017	0.23109	0	0.121626	23.118	20.6447	19.4271	29.9166
KWMTBOMO09643.mrna1	25.7738	5.54136	4.20577	50.3711	16.5503	29.0947	20.6273	45.9729	0	0	0.645943	17.5823	28.641	22.588	31.8922
KWMTBOMO12081.mrna1	15.619	22.6148	17.4851	21.1826	17.4039	15.6819	20.1944	16.9363	44.1032	45.6774	43.7804	23.394	24.1634	20.0418	20.6051
KWMTBOMO11686.mrna1	18.4621	15.3497	27.778	25.8494	27.6883	17.7527	26.4549	27.0346	2.09875	3.61045	2.66165	30.6703	20.5845	18.8894	21.3378
KWMTBOMO07351.mrna1	12.5778	7.37625	42.1258	20.1116	47.5311	30.2292	26.4914	37.601	8.1731	9.36231	10.2289	6.55719	23.3373	20.5067	24.2702
KWMTBOMO06784.mrna1	7.90825	14.8164	29.8832	30.6004	27.7684	21.9225	20.4654	11.3457	5.94269	6.67531	5.94986	30.1249	21.4355	17.7403	25.0621
KWMTBOMO15273.mrna1	20.4656	7.12062	92.1088	59.4499	139.758	32.9802	34.1979	14.0359	15.3767	21.5003	18.082	20.4497	12.3163	12.7031	14.1393
KWMTBOMO08773.mrna1	28.3242	16.0202	3.30305	21.5612	11.8938	23.7184	14.5431	37.6783	0.658753	0.589272	0.810595	25.3855	20.4431	20.6591	22.5095
KWMTBOMO08326.mrna1	26.7177	18.6571	18.0892	39.1816	32.0044	35.9597	20.4172	43.3316	20.4409	19.245	18.8163	26.5991	17.5552	13.5213	19.5156
KWMTBOMO07519.mrna1	18.2527	15.2443	20.397	21.5242	19.4336	10.9253	31.5097	27.0394	3.14794	3.00391	3.61581	35.3614	27.9253	28.428	29.5368
KWMTBOMO04326.mrna1	10.344	11.469	37.7758	70.3081	62.6472	25.493	20.3549	35.9186	1.9117	0	0.663619	40.329	14.5998	18.2533	21.5473
KWMTBOMO06329.mrna1	9.65703	15.7546	20.35	40.4204	25.9075	25.5613	27.489	22.9546	14.2237	11.6021	15.0227	61.5224	14.6403	13.9735	23.2142
KWMTBOMO10443.mrna1	30.6251	24.0736	16.7179	43.999	20.3171	32.4046	28.1938	12.4468	8.14758	5.67923	6.5308	25.8238	19.6268	17.0677	25.4939
KWMTBOMO12334.mrna1	37.0138	8.71464	3.4004	30.2918	13.7486	21.8339	23.5954	23.6953	0	0	0	28.2275	20.2993	18.0482	28.1853
KWMTBOMO05150.mrna1	6.82782	16.0078	24.457	23.8361	20.2846	20.8899	10.5526	10.2285	26.7601	27.8489	28.1787	24.473	17.7563	14.0523	15.7018
KWMTBOMO02693.mrna1	14.0324	3.57103	9.99928	33.5366	20.9903	30.99	19.9094	22.564	0	0.0966104	0.0956891	35.9197	26.5155	20.2351	27.796
KWMTBOMO08888.mrna1	10.7342	9.88411	11.0058	18.1732	15.7518	12.9781	20.2303	16.0641	27.963	26.524	26.3332	22.7533	27.1336	24.1167	25.6189
KWMTBOMO03216.mrna1	42.3148	0	0	32.0299	0	33.0643	11.923	47.3021	0	0	0	20.2286	32.8395	24.2687	46.0126
KWMTBOMO02768.mrna1	24.8213	14.4429	9.73303	30.5645	17.5627	23.2136	18.3605	42.8956	3.6418	3.2003	2.26807	27.3725	20.2295	20.221	24.3355
KWMTBOMO11631.mrna1	19.6033	22.6118	14.9192	17.3484	18.8771	20.173	20.7071	25.9921	5.04443	6.07015	4.73249	27.8318	24.4336	27.1546	24.9161
KWMTBOMO15272.mrna1	20.5192	26.9363	16.8078	28.5653	20.1659	27.2068	17.4868	17.453	12.7616	12.9605	11.9196	35.3908	23.5932	19.3443	23.979
KWMTBOMO13024.mrna1	15.5938	16.0937	8.83183	20.5504	12.6104	20.5401	15.3233	20.1751	32.3911	26.3818	24.8524	22.6153	17.8979	20.1557	19.4709
KWMTBOMO07176.mrna1	28.1657	10.6537	20.1444	56.0806	41.3659	52.1101	58.1534	9.99623	3.85434	3.0039	2.78215	30.8245	15.7667	11.4356	22.6465
KWMTBOMO11425.mrna1	20.1365	9.64219	13.6048	24.4891	55.3016	48.4786	34.4993	4.26832	0	0.126464	0	6.60671	47.2811	38.649	31.1326
KWMTBOMO15051.mrna1	30.6745	0.698289	0	83.93	13.6599	39.6164	25.4914	49.2099	0	0	0	33.3136	20.1224	13.1179	32.9387
KWMTBOMO13989.mrna1	19.8589	21.5019	40.915	36.119	32.1206	20.1063	31.03	12.2972	2.80023	2.57595	2.98535	33.3682	20.3593	19.1782	17.662
KWMTBOMO03684.mrna1	9.30543	7.48277	26.9301	20.8186	20.0717	21.6099	12.2035	8.89985	27.7652	24.3794	28.0173	22.5406	13.0733	15.3643	18.2564
KWMTBOMO07929.mrna1	32.2803	9.19036	12.671	42.1496	20.0695	20.7388	35.5618	45.3655	0.431837	0.706137	0.664412	34.0593	13.4783	11.7783	23.6495
KWMTBOMO08582.mrna1	32.9695	15.4035	3.511	28.3287	10.4363	23.7672	21.9022	23.9159	0.958954	0.518184	0.762462	31.4363	20.0631	19.4093	24.7514
KWMTBOMO08204.mrna1	88.169	24.2217	9.84208	59.2581	16.4382	48.615	65.8617	17.8331	0.253911	0	0.314119	19.0521	20.0475	29.7871	27.8679
KWMTBOMO15111.mrna1	20.0376	20.8001	15.3459	28.9063	18.7639	25.2368	25.1055	13.5225	9.97231	8.46498	8.90052	22.8565	17.8542	21.0477	25.3179
KWMTBOMO01165.mrna1	55.883	20.0146	7.6697	32.6161	19.1984	25.1629	34.041	9.05755	0.172273	0.465392	0.217794	25.3413	19.3903	33.8658	35.2208
KWMTBOMO05561.mrna1	15.9671	23.741	14.5286	25.6105	20.0129	22.9137	16.4374	12.8329	7.33758	10.3333	7.20311	25.0983	31.347	26.7401	26.7516
KWMTBOMO09416.mrna1	16.2727	31.6377	46.1048	31.5625	31.83	23.1352	29.9525	12.2963	9.8729	12.3449	12.3616	37.6404	17.3122	15.3315	19.9927
KWMTBOMO14416.mrna1	33.0287	6.20319	5.52868	36.4592	10.5279	27.084	26.8414	25.8989	0.0010762	2.77315	0	40.3841	18.2228	19.9677	35.0312
KWMTBOMO03829.mrna1	18.6639	26.148	71.4286	59.8068	59.5527	49.1158	69.9082	12.9735	1.0828	1.16378	1.13515	39.6553	19.955	15.0973	18.6679
KWMTBOMO01790.mrna1	22.6416	19.9527	28.8757	37.0199	30.0176	23.3718	24.176	14.1577	1.44841	1.65977	1.5923	29.3806	11.5132	8.567	12.6658
KWMTBOMO11254.mrna1	23.0468	20.9205	27.7422	28.0299	28.594	22.7113	32.4193	14.3123	0.00496834	0.453726	1.35209	19.9425	16.3341	14.2108	14.5794
KWMTBOMO02548.mrna1	14.587	17.8887	33.7658	35.8596	28.7021	22.6522	36.6083	17.9123	0	2.67352	2.38275	43.1952	19.9016	14.9049	23.3276
KWMTBOMO01881.mrna1	30.2524	11.6167	5.56828	29.3571	11.8259	24.5238	21.1195	34.0516	0	0	0.100425	24.2384	19.8832	16.6515	28.5737
KWMTBOMO06625.mrna1	9.10031	15.8488	24.0807	22.01	22.7817	20.9154	16.1093	14.7347	15.0918	15.5214	15.2876	28.4997	24.1561	19.8759	24.1992
KWMTBOMO10900.mrna1	15.3631	19.8568	18.1958	30.778	24.0992	23.6905	16.3155	25.6594	14.4452	13.4129	15.9791	33.0315	20.3571	14.9713	21.9617
KWMTBOMO14766.mrna1	14.994	19.4893	25.2853	24.4712	25.5944	19.8353	17.6883	19.0886	15.8794	16.7725	15.0395	24.4653	22.757	20.2874	29.5385
KWMTBOMO05661.mrna1	16.0645	12.9085	14.1145	32.0707	22.3901	19.7988	14.2485	25.2115	5.96394	8.72508	9.12705	31.5014	29.8322	28.5364	35.796
KWMTBOMO01894.mrna1	7.32664	22.5159	77.2404	18.058	25.8947	19.045	2.44746	31.8395	7.37149	11.3748	7.77744	32.631	22.3837	19.7983	21.8743
KWMTBOMO01486.mrna1	15.6915	17.7197	21.2136	26.903	23.4029	26.1118	31.3357	19.419	3.71328	4.57783	4.82133	27.2055	19.7862	18.7209	21.1992
KWMTBOMO03452.mrna1	10.8203	17.8283	20.9033	16.4434	20.1771	13.9713	20.1469	7.79989	33.254	32.6482	32.0226	21.6517	16.3963	15.3419	19.7855
KWMTBOMO02502.mrna1	74.5304	12.9708	8.77494	24.1229	32.4821	20.2443	23.2394	24.3252	1.86652	2.14715	1.23474	41.4906	19.7698	13.5661	17.9245
KWMTBOMO02347.mrna1	41.6111	34.7212	24.5974	19.7664	19.0051	16.4975	65.8784	23.6507	2.6593	2.69893	3.40183	26.4968	16.7857	16.9485	21.409
KWMTBOMO11560.mrna1	18.0053	18.3782	19.7656	38.5236	26.4615	29.2719	27.0549	16.7553	6.22787	6.89269	5.71612	27.4935	19.8873	13.4377	24.8597
KWMTBOMO06984.mrna1	19.601	11.24	13.8535	31.4446	21.9352	31.1062	21.0989	24.6256	8.86749	7.01789	9.74423	22.2824	14.1512	14.4363	20.1054
KWMTBOMO07528.mrna1	21.9951	9.1415	15.6956	25.6812	24.5803	24.806	19.5894	19.5028	1.11258	0.826564	0.818641	25.3118	19.5083	19.4524	25.8128
KWMTBOMO02054.mrna1	18.7473	13.0042	48.8697	24.6935	39.0477	20.3096	20.4151	13.6857	19.7216	17.5199	19.508	23.9008	15.9664	16.0291	16.1596
KWMTBOMO14654.mrna1	11.8464	18.0809	45.0242	43.5156	30.1116	21.6303	24.0197	16.1535	2.15405	1.26497	1.83748	44.6557	19.5005	17.4182	22.23
KWMTBOMO14861.mrna1	19.6792	15.2342	25.885	33.462	19.4791	24.3252	35.6728	10.2778	3.07442	3.20831	3.10188	32.7031	17.5142	16.3948	19.8736
